molecule_chembl_id,canonical_smiles,standard_value,actual,predicted
CHEMBL5941787,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN(C)C[C@@H](C)O)ccc2N3)cc1O,0.728,inactive,inactive
CHEMBL5942108,O=C(Nc1ccc(Oc2ccnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1Cl)NC1CC1,50,inactive,active
CHEMBL5942256,N#CC1(c2cccc(C(=O)Nc3ccc(F)c(Nc4ncccc4-c4ncnc5[nH]cnc45)c3F)c2)CC1,335,inactive,inactive
CHEMBL5942361,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)c2c2c1OCCO2,275,inactive,active
CHEMBL5942433,Cc1cc(OCCCN2CCOCC2)c2oc3cc(Oc4ccccc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5943207,COc1cc2c(Nc3cc(F)ccc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5943435,Cc1cccc(NC(=O)Nc2ccc3sc(-c4cc(C(=O)O)cnc4N)cc3c2)c1,431,inactive,inactive
CHEMBL5943789,CCCCN(CC)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,0.525,inactive,inactive
CHEMBL5943919,COC(=O)CCCC[S@](C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(F)c(Cl)c4)ccc3s2)c1,4,inactive,inactive
CHEMBL5943926,COc1cc(OC)c(F)c(N(Cc2nccn2S(=O)(=O)N(C)C)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1F,170,inactive,inactive
CHEMBL5944427,CC(C)(C)n1nc(-c2[nH]c3cc(C#N)ccc3c2Cl)c2c(N)ncnc21,9490,inactive,active
CHEMBL5944458,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC4CC(O)C4)ccc2N3)cc1O,0.325,inactive,inactive
CHEMBL5944762,CC(C)(C#N)c1cc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)cc(F)c1F,340,inactive,inactive
CHEMBL5946446,CC(C)(C)n1nc(-c2cc3cccnc3[nH]2)c2c(N)ncnc21,142,inactive,inactive
CHEMBL5946538,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC(C)C)ccc1N2,8.35,inactive,inactive
CHEMBL5946847,COC(=O)CCCCS(=O)(CCCCC(=O)OC)=NC(=O)c1cnc(N)c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c1,13,inactive,inactive
CHEMBL5947290,COc1cc2c(Nc3ccc(F)cc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5947319,CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Nc3ncccc3-c3ncnc4[nH]ccc34)c2F)c1,1548,inactive,inactive
CHEMBL5947497,CC(C)(C)Cn1nc(-c2[nH]c3ncccc3c2Cl)c2c(N)ncnc21,30000,inactive,inactive
CHEMBL5948259,CCOC(=O)CC(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)cc2n1,501,inactive,inactive
CHEMBL5948681,CNC(=O)c1cc2ccc(-c3nn(CCCOC)c4ncnc(N)c34)cc2[nH]1,29300,inactive,active
CHEMBL5948826,CCN(CCOC)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,0.473,inactive,inactive
CHEMBL5949075,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cc(N2CCOCC2)cc(C(F)(F)F)c1,4150,inactive,inactive
CHEMBL5949361,CS(=O)(=O)N1CCC(n2nc(-c3cc4ccccc4[nH]3)c3c(N)ncnc32)CC1,30000,inactive,inactive
CHEMBL5949375,CN(CCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2c2c1OCCO2)C1CCC1,50,inactive,inactive
CHEMBL5949859,COc1cc2c(Nc3ccc(F)c(F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5949946,CC(C)n1nc(-c2ccc3cc(C(=O)NCCF)[nH]c3c2)c2c(N)ncnc21,11500,inactive,active
CHEMBL5951946,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1cc(Nc2ncccc2-c2ncnc3[nH]cnc23)ccc1F,43,inactive,inactive
CHEMBL5951980,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4cccc(C(F)(F)F)c4)ccc3s2)c1,11,inactive,inactive
CHEMBL5952145,CCN(CC)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,12.6,inactive,inactive
CHEMBL5952152,CCNC(=O)c1c[nH]c(-c2cc(Oc3cccc(NC(=O)c4occc4C)c3)ccn2)c1,33,inactive,active
CHEMBL5952281,COC(=O)c1cc(-c2cc(Oc3cccc(NC(=O)c4occc4C)c3)ccn2)c[nH]1,29,inactive,active
CHEMBL5952340,Cn1nccc1NC(=O)c1cc2ccc(-c3nn(C(C)(C)C)c4ncnc(N)c34)cc2[nH]1,30000,inactive,active
CHEMBL5952435,COC(=O)c1cnc(N)c(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c1,9,inactive,inactive
CHEMBL5953135,Cc1cc(OCCCN(C)C)c2oc3cc(Oc4ccccc4)ccc3c(=O)c2c1,5500,inactive,inactive
CHEMBL5953499,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN3CCC(O)CC3)ccc1N2,7.56,inactive,active
CHEMBL5953811,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c(F)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5954122,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NC(=O)NCCOCCOCCOCCOC)c3)n[nH]c2c1,6.7,inactive,active
CHEMBL5954252,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5954521,COc1cc2c(Nc3cc(F)cc(F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL5955164,Cc1cc(OCCN(C)C)c2oc3cc(Oc4cccnc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5955635,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NCCOCCOCCOCCOCCOC)cc3)n[nH]c2c1,4.2,inactive,active
CHEMBL5955684,Cc1ccn(CCCNCc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)ccc4C)ccnc2N3)n1,4.63,inactive,active
CHEMBL5956457,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(C(=O)N=S(=O)(CCCO)CCCO)cnc3N)cc2)c1,100,inactive,inactive
CHEMBL5956476,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NC(=O)OCCOC)c3)n[nH]c2c1,8.8,inactive,active
CHEMBL5956726,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C)n1,525,inactive,inactive
CHEMBL5956887,COCCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(Oc5ccccc5)cc4)c(Cl)c3)c2c2c1OCCO2,5000,inactive,active
CHEMBL5957464,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl)NC1CC1,50,inactive,active
CHEMBL5957859,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NC(=O)NCCOCCOCCOCCOCCOC)c3)n[nH]c2c1,7.7,inactive,active
CHEMBL5958250,COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1,1000,inactive,inactive
CHEMBL5958298,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl)NC1CC1,50,inactive,active
CHEMBL5958868,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N=S(C)(C)=O)c[nH]4)c3)cc2)c1,8,inactive,active
CHEMBL5958940,CC(C)(C)n1nc(-c2[nH]c3ncccc3c2Br)c2c(N)ncnc21,2150,inactive,inactive
CHEMBL5959109,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OC1CC(N2CCOCC2)C1,64.2,inactive,inactive
CHEMBL5959147,CN(C)CCCCCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5959484,COCCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(OC)c4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL5959624,COc1cc2c(Nc3ccc(C(F)(F)F)cc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL5959929,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)c5c(c34)OCCO5)cc2)CC1,50,inactive,inactive
CHEMBL5960047,Nc1ncnc2c1c(-c1[nH]c3ncccc3c1Cl)nn2C1CCCC1,1290,inactive,inactive
CHEMBL5960171,CCN(CC)C(=O)c1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,3.21,inactive,inactive
CHEMBL5960301,COc1cc(OC)cc(N(CC2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,37.2,inactive,inactive
CHEMBL5960455,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC3(C)CCS(=O)(=O)C3)ccc1N2,6.98,inactive,inactive
CHEMBL5960595,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccc(Cl)c(C(F)(F)F)c1,5060,inactive,active
CHEMBL5961111,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCS(=O)(=O)CC4)c4c(c23)OCCO4)cc1Cl)NC1CC1,50,inactive,inactive
CHEMBL5961234,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,31.6,inactive,active
CHEMBL5961270,COCCCCCCOc1cc2ncnc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5961414,O=C(Nc1cc(Nc2ncccc2-c2ncnc3[nH]cnc23)ccc1F)c1cc(F)cc(C(F)(F)F)c1,12,inactive,inactive
CHEMBL5961522,Cc1cc(OCCN(C)C)c2sc3cc(Oc4cccc(C(=O)Nc5ccccc5)c4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5961726,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5962040,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1F,50,inactive,active
CHEMBL5962076,COc1cc(OC)c(Cl)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1Cl,14.5,inactive,inactive
CHEMBL5962280,Cc1cc(OCCN(C)C)cc2c(=O)c3ccc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)cc3oc12,5500,inactive,active
CHEMBL5962372,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NCCOCCOCCOCCOC)cc3)n[nH]c2c1,3.7,inactive,active
CHEMBL5962421,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5962454,CCOC(=O)CCCNC(=O)N1CCS(=O)(=NC(=O)c2cncc(C#Cc3cccc(NC(=O)c4occc4C)c3)c2)CC1,2,inactive,active
CHEMBL5962515,Cc1cc(OCCC2CCCN2C)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5962807,O=C(Nc1ccc(Oc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1)Nc1ccc(F)c(Cl)c1,50,inactive,active
CHEMBL5962818,COc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5963146,COc1cccc(C(O)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,1000,inactive,inactive
CHEMBL5963200,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL5963257,N#CCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5963632,CNC(=O)c1ccc2c(Cl)c(-c3nn(CC4CCOCC4)c4ncnc(N)c34)[nH]c2c1,7670,inactive,active
CHEMBL5963962,O=C(Nc1cc(F)cc(C(=O)c2ccc3ncc(N4CCOCC4)nc3c2)c1)Nc1cccc(C(F)(F)F)c1,100,inactive,active
CHEMBL5964037,COC(=O)CCCC[S@](C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4cc(C)ccc4F)ccc3s2)c1,3,inactive,inactive
CHEMBL5964305,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)N4CCCC4)ccc3c2Cl)c2c(N)ncnc21,30000,inactive,active
CHEMBL5964512,CCN1CCN(c2ccc(Nc3ncc4cc(-c5cc(OC)cc(OC)c5Cl)c5nncn5c4n3)cc2)CC1,5.3,inactive,active
CHEMBL5964705,Cc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1,275,inactive,inactive
CHEMBL5965050,N#CCCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL5965637,Cc1ccc(F)c(C(=O)Nc2ccc3sc(-c4cc(C(=O)N=S(C)(C)=O)cnc4N)cc3c2)c1,258,inactive,inactive
CHEMBL5965940,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc5c(c4)CCNC5)nc3n3cnnc23)c1,1.5,inactive,active
CHEMBL5965973,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(C(=O)N=S3(=O)CCN(C(=O)NCCC(=O)O)CC3)c2)c1,2,inactive,inactive
CHEMBL5967657,O=C(Cc1cccc(C(F)(F)F)c1)Nc1cc(Nc2ncccc2-c2ncnc3[nH]cnc23)ccc1F,11,inactive,inactive
CHEMBL5969243,CCCCNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,9.71,inactive,inactive
CHEMBL5969564,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,50,inactive,inactive
CHEMBL5969906,CS(=O)(=O)c1ccc(-c2cc(-c3c(-c4ccc(F)cn4)nc4n3[C@H]3CC[C@@H]4C3)ccn2)cc1,9736,inactive,inactive
CHEMBL5969994,COc1ccc(OC)c(Nc2ncnc3cc(O[C@@H]4CO[C@@H]5[C@H]4OC[C@H]5F)c(OC)cc23)c1,50,inactive,active
CHEMBL5970017,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4cccc(C)c4)ccc3s2)c1,18,inactive,inactive
CHEMBL5970210,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,50,inactive,active
CHEMBL5970521,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCN3CCN(C)CC3)ccc1N2,12,inactive,inactive
CHEMBL5971093,COc1cc2ncnc(Nc3ccc(NC(=O)NC(C)C)c(Cl)c3)c2c2c1OCCO2,275,inactive,active
CHEMBL5971335,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1F)NC1CC1,50,inactive,active
CHEMBL5972137,CC1(N)CCN(CCCOc2cc3nccc(Oc4ccc(NC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)cc4)c3c3c2OCCO3)CC1,50,inactive,inactive
CHEMBL5972271,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(C)CC5)nc4)nc23)c1,100,inactive,inactive
CHEMBL597365,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cccc(F)c32)c1C,6.4,inactive,inactive
CHEMBL5973692,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)NCCOCCOCCOCCOCCOC)cn3)n[nH]c2c1,5.9,inactive,active
CHEMBL5975131,Cc1cccc(-c2nc3n(c2-c2ccnc(-c4ccc(S(C)(=O)=O)cc4)c2)[C@H]2CC[C@@H]3C2)n1,2890,inactive,inactive
CHEMBL5975134,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(CCO)C4)ccc2N3)cc1O,0.548,inactive,inactive
CHEMBL5976765,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,11000,inactive,inactive
CHEMBL5976878,CCNC(=O)Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl,50,inactive,active
CHEMBL5976996,Cc1cc(OCCN(C)C)c2oc3cc(Oc4ccc(CCc5ccc(CO)cc5)nc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5977177,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)NCCOCCOCCO)cc3)n[nH]c2c1,2.9,inactive,active
CHEMBL5977315,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN(C)C)ccc2N3)cc1O,1.28,inactive,inactive
CHEMBL5977583,Cc1cc(OCCN(C)C)c2sc3cc(Oc4ccc(CCc5ccc(CO)cc5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5977738,Cc1ccc(S(=O)(=O)c2ccc(C3C(C(=O)c4ccccc4)=C(N)NC4=C3C(=O)CC(C)(C)C4)cc2)cc1,0.6,inactive,inactive
CHEMBL5977772,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NCCOC)c3)n[nH]c2c1,13,inactive,active
CHEMBL5977843,CC1(O)CCN(CCCOc2cc3nccc(Oc4ccc(NC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)cc4)c3c3c2OCCO3)CC1,50,inactive,inactive
CHEMBL5977877,CNC(=O)c1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)n(C)c2c1,11400,inactive,active
CHEMBL5978185,CN(C)CCCNC(=O)c1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,30000,inactive,active
CHEMBL5978370,Cc1cc(OCCN(C)C)c2oc3cc(Oc4cccc(C(=O)Nc5ccccc5)c4)ccc3c(=O)c2c1,5500,inactive,inactive
CHEMBL5978454,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC[C@H](O)C4)ccc2N3)cc1O,0.755,inactive,inactive
CHEMBL5980402,CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Nc3ncccc3-c3ncnc4[nH]cnc34)c2)c1,14,inactive,inactive
CHEMBL5980576,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,50,inactive,inactive
CHEMBL5981410,CN(C)CCOc1cccc2c(=O)c3ccc(Oc4ccc(CCc5ccc(CO)cc5)nc4)cc3oc12,10000,inactive,inactive
CHEMBL5981479,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(B4OC(C)(C)C(C)(C)O4)cnc3N)cc2)c1,24,inactive,inactive
CHEMBL5981617,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(C(=O)N=S3(=O)CCOCC3)c2)c1,12,inactive,inactive
CHEMBL5982254,COc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5983389,O=C(Nc1cccc(F)c1)Nc1ccc(F)c(C(=O)c2ccc3ncc(N4CCOCC4)nc3c2)c1,100,inactive,active
CHEMBL5983496,CC(C)n1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc5cc(OCC(C)(C)O)ccc45)c(F)c3)nccc21,5000,inactive,active
CHEMBL5983627,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(C)(O)C4)ccc2N3)cc1O,0.874,inactive,inactive
CHEMBL5983662,Nc1ncnc2c1c(-c1[nH]c3ncccc3c1Cl)nn2C1CCC1,1870,inactive,inactive
CHEMBL5983680,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc5cc(OCC(C)(C)O)ccc45)c(F)c3)nccc21,5000,inactive,active
CHEMBL5983874,Cc1cc(OCCNC(=O)OC(C)(C)C)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5983954,CN(CCCOc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c2c1OCCO2)C1CCC1,50,inactive,inactive
CHEMBL5984268,COc1cc(OC)cc(C(CCO)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1,10000,inactive,inactive
CHEMBL5984271,Cc1cccc(C(=O)Nc2cccc(C#Cc3cncc(-c4nnn(CCCO)n4)c3)c2)c1,7,inactive,inactive
CHEMBL5984315,COc1cc2c(Nc3c(F)cc(F)cc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL5984379,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(CC(C)C)C[C@@H]2C1,525,inactive,inactive
CHEMBL5984404,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN[C@H]4CC[C@H](O)CC4)ccc2N3)cc1O,0.372,inactive,inactive
CHEMBL5985298,O=C(Nc1cc(Nc2ncccc2-c2ncnc3[nH]cnc23)ccc1F)c1cccc(C(F)(F)F)c1,11,inactive,inactive
CHEMBL5985407,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(F)c(F)c(C(=O)c2ccc3ncc(N4CCOCC4)nc3c2)c1,100,inactive,active
CHEMBL5985492,COc1cc2c(Nc3ccc(Cl)cc3C)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5985497,CS(=O)(=O)N1CCC(n2nc(-c3[nH]c4ncccc4c3Cl)c3c(N)ncnc32)CC1,8640,inactive,inactive
CHEMBL5985870,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=CCC,354,inactive,active
CHEMBL5986038,COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,17.4,inactive,inactive
CHEMBL5986208,CNC(=O)c1ccc2c(Cl)c(-c3nn(CCCOC)c4ncnc(N)c34)[nH]c2c1,30000,inactive,active
CHEMBL5986834,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC(C)(O)C(C)C4)ccc2N3)cc1O,1.74,inactive,inactive
CHEMBL5987003,CCOC(=O)[C@H]1C[C@H](NCc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)c(C)cc4F)ccnc2N3)C1,0.274,inactive,inactive
CHEMBL5987013,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCC(N)=O)ccc1N2,10.6,inactive,inactive
CHEMBL5987382,CN(C)C1CCN(CCn2nc(-c3[nH]c4ncccc4c3Cl)c3c(N)ncnc32)CC1,30000,inactive,inactive
CHEMBL5988164,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)cc3n2)C2CCNCC2)c1,12,inactive,inactive
CHEMBL5989911,N#CCc1cccc(NC(=O)c2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2)c1,35,inactive,inactive
CHEMBL5989915,CNCCN(c1ccc2ncc(-c3cnn(C)c3)cc2n1)c1c(Cl)c(OC)cc(OC)c1Cl,105,inactive,inactive
CHEMBL5989982,NC(=O)c1ccnc2ccc(-c3c(-c4ccc(F)cn4)nc4n3[C@H]3CC[C@@H]4C3)cc12,6305,inactive,inactive
CHEMBL5990409,COCCOc1cc2ncnc(Oc3ccc(NC(=O)NC4CCCCC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5990502,CC1(C)OB(c2cnc(N)c(-c3cc4cc(NC(=O)Nc5cccc(C(F)(F)F)c5)ccc4s3)c2)OC1(C)C,13,inactive,inactive
CHEMBL5990634,Cc1cc(OCCN(C)C)c2oc3cc(Oc4ccc(CCNC(=O)C5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5990952,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN(C)CCN)ccc2N3)cc1O,0.789,inactive,inactive
CHEMBL5990993,Cc1cc(OCCN(C)C)c2oc3cc(Oc4cnc(OCc5ccc(CO)cc5)c(CO)c4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5991121,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5992595,COc1cc(OC)c(F)c(N(Cc2ncco2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,21.9,inactive,inactive
CHEMBL5993480,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC(C)c3ccco3)ccc1N2,7.44,inactive,inactive
CHEMBL5993619,Nc1cccc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)c1,887,inactive,inactive
CHEMBL5994610,COc1cc(NC(=O)Nc2ccc(Oc3ncnc4cc(OC)c5c(c34)OCCO5)c(Cl)c2)ccn1,50,inactive,inactive
CHEMBL5995275,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NCCS(C)(=O)=O)ccc3c2Cl)c2c(N)ncnc21,18000,inactive,active
CHEMBL5995285,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(O)c3)ccnc1N2,164,inactive,inactive
CHEMBL5995400,Cc1cc(OCCN2CCN(CC(F)(F)F)CC2)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5995449,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OCC21OCCO1,10500,inactive,inactive
